epoch,blooming-feather-17 - _step,blooming-feather-17 - _step__MIN,blooming-feather-17 - _step__MAX,blooming-feather-17 - train/loss,blooming-feather-17 - train/loss__MIN,blooming-feather-17 - train/loss__MAX,blooming-feather-17 - val/loss,blooming-feather-17 - val/loss__MIN,blooming-feather-17 - val/loss__MAX
518,1555.5,1555,1556,1.9201140823898994e-8,1.9201140823898994e-8,1.9201140823898994e-8,1.94176456228527e-8,1.94176456228527e-8,1.94176456228527e-8
519,1558.5,1558,1559,1.919348606081405e-8,1.919348606081405e-8,1.919348606081405e-8,1.9354729216044994e-8,1.9354729216044994e-8,1.9354729216044994e-8
520,1561.5,1561,1562,1.91745820158961e-8,1.91745820158961e-8,1.91745820158961e-8,1.9458603954874633e-8,1.9458603954874633e-8,1.9458603954874633e-8
521,1564.5,1564,1565,1.919153051074204e-8,1.919153051074204e-8,1.919153051074204e-8,1.9570348654219794e-8,1.9570348654219794e-8,1.9570348654219794e-8
522,1567.5,1567,1568,1.916917981007811e-8,1.916917981007811e-8,1.916917981007811e-8,1.9431833861422652e-8,1.9431833861422652e-8,1.9431833861422652e-8
523,1570.5,1570,1571,1.918074722719206e-8,1.918074722719206e-8,1.918074722719206e-8,1.947850830856142e-8,1.947850830856142e-8,1.947850830856142e-8
524,1573.5,1573,1574,1.9162631084564e-8,1.9162631084564e-8,1.9162631084564e-8,1.9702164782658403e-8,1.9702164782658403e-8,1.9702164782658403e-8
525,1576.5,1576,1577,1.9143474698096954e-8,1.9143474698096954e-8,1.9143474698096954e-8,1.9445881507949908e-8,1.9445881507949908e-8,1.9445881507949908e-8
526,1579.5,1579,1580,1.9144789050962074e-8,1.9144789050962074e-8,1.9144789050962074e-8,1.9409243130202133e-8,1.9409243130202133e-8,1.9409243130202133e-8
527,1582.5,1582,1583,1.9156583091393558e-8,1.9156583091393558e-8,1.9156583091393558e-8,1.970936016831318e-8,1.970936016831318e-8,1.970936016831318e-8
528,1585.5,1585,1586,1.914047175404831e-8,1.914047175404831e-8,1.914047175404831e-8,1.9590579072450925e-8,1.9590579072450925e-8,1.9590579072450925e-8
529,1588.5,1588,1589,1.9133008665206736e-8,1.9133008665206736e-8,1.9133008665206736e-8,1.971394633078194e-8,1.971394633078194e-8,1.971394633078194e-8
530,1591.5,1591,1592,1.9128140646215877e-8,1.9128140646215877e-8,1.9128140646215877e-8,1.9330311850891836e-8,1.9330311850891836e-8,1.9330311850891836e-8
531,1594.5,1594,1595,1.912548591215205e-8,1.912548591215205e-8,1.912548591215205e-8,1.9703298191165814e-8,1.9703298191165814e-8,1.9703298191165814e-8
532,1597.5,1597,1598,1.9123679742568407e-8,1.9123679742568407e-8,1.9123679742568407e-8,1.9494172562756482e-8,1.9494172562756482e-8,1.9494172562756482e-8
533,1600.5,1600,1601,1.911374368415599e-8,1.911374368415599e-8,1.911374368415599e-8,1.962786859847329e-8,1.962786859847329e-8,1.962786859847329e-8
534,1603.5,1603,1604,1.910952849192072e-8,1.910952849192072e-8,1.910952849192072e-8,1.9479983419373987e-8,1.9479983419373987e-8,1.9479983419373987e-8
535,1606.5,1606,1607,1.91094813029498e-8,1.91094813029498e-8,1.91094813029498e-8,1.977480202123709e-8,1.977480202123709e-8,1.977480202123709e-8
536,1609.5,1609,1610,1.9113153677492354e-8,1.9113153677492354e-8,1.9113153677492354e-8,1.9431628357025114e-8,1.9431628357025114e-8,1.9431628357025114e-8
537,1612.5,1612,1613,1.9090526478375472e-8,1.9090526478375472e-8,1.9090526478375472e-8,1.947659200061838e-8,1.947659200061838e-8,1.947659200061838e-8
538,1615.5,1615,1616,1.90816318726344e-8,1.90816318726344e-8,1.90816318726344e-8,1.963965764747407e-8,1.963965764747407e-8,1.963965764747407e-8
539,1618.5,1618,1619,1.910195303600794e-8,1.910195303600794e-8,1.910195303600794e-8,1.963612800717187e-8,1.963612800717187e-8,1.963612800717187e-8
540,1621.5,1621,1622,1.9066602898033142e-8,1.9066602898033142e-8,1.9066602898033142e-8,1.9461323568363844e-8,1.9461323568363844e-8,1.9461323568363844e-8
541,1624.5,1624,1625,1.9058469243841097e-8,1.9058469243841097e-8,1.9058469243841097e-8,1.933904230722241e-8,1.933904230722241e-8,1.933904230722241e-8
542,1627.5,1627,1628,1.9078890813236885e-8,1.9078890813236885e-8,1.9078890813236885e-8,1.9554300224133336e-8,1.9554300224133336e-8,1.9554300224133336e-8
543,1630.5,1630,1631,1.9060577911718976e-8,1.9060577911718976e-8,1.9060577911718976e-8,1.9287656592619187e-8,1.9287656592619187e-8,1.9287656592619187e-8
544,1633.5,1633,1634,1.9060441173438948e-8,1.9060441173438948e-8,1.9060441173438948e-8,1.9304580993834836e-8,1.9304580993834836e-8,1.9304580993834836e-8
545,1636.5,1636,1637,1.9056278757130327e-8,1.9056278757130327e-8,1.9056278757130327e-8,1.937990706944329e-8,1.937990706944329e-8,1.937990706944329e-8
546,1639.5,1639,1640,1.9034471122838897e-8,1.9034471122838897e-8,1.9034471122838897e-8,1.9342314781171563e-8,1.9342314781171563e-8,1.9342314781171563e-8
547,1642.5,1642,1643,1.9044191318597632e-8,1.9044191318597632e-8,1.9044191318597632e-8,1.9378692622716863e-8,1.9378692622716863e-8,1.9378692622716863e-8
548,1645.5,1645,1646,1.903085357124976e-8,1.903085357124976e-8,1.903085357124976e-8,1.9258393081924652e-8,1.9258393081924652e-8,1.9258393081924652e-8
549,1648.5,1648,1649,1.9029536581878528e-8,1.9029536581878528e-8,1.9029536581878528e-8,1.9453280686076017e-8,1.9453280686076017e-8,1.9453280686076017e-8
550,1651.5,1651,1652,1.9013659728091824e-8,1.9013659728091824e-8,1.9013659728091824e-8,1.9243420411270896e-8,1.9243420411270896e-8,1.9243420411270896e-8
551,1654.5,1654,1655,1.9016944557968726e-8,1.9016944557968726e-8,1.9016944557968726e-8,1.9489731190822654e-8,1.9489731190822654e-8,1.9489731190822654e-8
552,1657.5,1657,1658,1.9018658189224927e-8,1.9018658189224927e-8,1.9018658189224927e-8,1.9288422407991444e-8,1.9288422407991444e-8,1.9288422407991444e-8
553,1660.5,1660,1661,1.8993292797881892e-8,1.8993292797881892e-8,1.8993292797881892e-8,1.9369040715129747e-8,1.9369040715129747e-8,1.9369040715129747e-8
554,1663.5,1663,1664,1.900144159845865e-8,1.900144159845865e-8,1.900144159845865e-8,1.9274889030976805e-8,1.9274889030976805e-8,1.9274889030976805e-8
555,1666.5,1666,1667,1.8996193218391212e-8,1.8996193218391212e-8,1.8996193218391212e-8,1.9284783152830635e-8,1.9284783152830635e-8,1.9284783152830635e-8
556,1669.5,1669,1670,1.8997143870116114e-8,1.8997143870116114e-8,1.8997143870116114e-8,1.9430730339437363e-8,1.9430730339437363e-8,1.9430730339437363e-8
557,1672.5,1672,1673,1.8987383618268836e-8,1.8987383618268836e-8,1.8987383618268836e-8,1.965171672571739e-8,1.965171672571739e-8,1.965171672571739e-8
558,1675.5,1675,1676,1.8978489773870907e-8,1.8978489773870907e-8,1.8978489773870907e-8,1.9124467509892916e-8,1.9124467509892916e-8,1.9124467509892916e-8
559,1678.5,1678,1679,1.8993140295646767e-8,1.8993140295646767e-8,1.8993140295646767e-8,1.9132782900822408e-8,1.9132782900822408e-8,1.9132782900822408e-8
560,1681.5,1681,1682,1.897488600844719e-8,1.897488600844719e-8,1.897488600844719e-8,1.9246292725533416e-8,1.9246292725533416e-8,1.9246292725533416e-8
561,1684.5,1684,1685,1.8951097427327258e-8,1.8951097427327258e-8,1.8951097427327258e-8,1.9425075159277684e-8,1.9425075159277684e-8,1.9425075159277684e-8
562,1687.5,1687,1688,1.8950760772720042e-8,1.8950760772720042e-8,1.8950760772720042e-8,1.958399117146241e-8,1.958399117146241e-8,1.958399117146241e-8
563,1690.5,1690,1691,1.894068726746381e-8,1.894068726746381e-8,1.894068726746381e-8,1.9215955972446432e-8,1.9215955972446432e-8,1.9215955972446432e-8
564,1693.5,1693,1694,1.8935991926749956e-8,1.8935991926749956e-8,1.8935991926749956e-8,1.932083717260437e-8,1.932083717260437e-8,1.932083717260437e-8
565,1696.5,1696,1697,1.8961159772224133e-8,1.8961159772224133e-8,1.8961159772224133e-8,1.9406214565246477e-8,1.9406214565246477e-8,1.9406214565246477e-8
566,1699.5,1699,1700,1.8932699779209284e-8,1.8932699779209284e-8,1.8932699779209284e-8,1.9766177170784113e-8,1.9766177170784113e-8,1.9766177170784113e-8
567,1702.5,1702,1703,1.8943213535343356e-8,1.8943213535343356e-8,1.8943213535343356e-8,1.9192422045229226e-8,1.9192422045229226e-8,1.9192422045229226e-8
568,1705.5,1705,1706,1.8913297721550625e-8,1.8913297721550625e-8,1.8913297721550625e-8,1.920803096348164e-8,1.920803096348164e-8,1.920803096348164e-8
569,1708.5,1708,1709,1.893357381109367e-8,1.893357381109367e-8,1.893357381109367e-8,1.9112019055867837e-8,1.9112019055867837e-8,1.9112019055867837e-8
570,1711.5,1711,1712,1.8925231937106914e-8,1.8925231937106914e-8,1.8925231937106914e-8,1.9321323305721496e-8,1.9321323305721496e-8,1.9321323305721496e-8
571,1714.5,1714,1715,1.8916209092591722e-8,1.8916209092591722e-8,1.8916209092591722e-8,1.9316487243698945e-8,1.9316487243698945e-8,1.9316487243698945e-8
572,1717.5,1717,1718,1.8920927719751488e-8,1.8920927719751488e-8,1.8920927719751488e-8,1.926202150937374e-8,1.926202150937374e-8,1.926202150937374e-8
573,1720.5,1720,1721,1.8910516289976182e-8,1.8910516289976182e-8,1.8910516289976182e-8,1.9434962677888077e-8,1.9434962677888077e-8,1.9434962677888077e-8
574,1723.5,1723,1724,1.889737869658773e-8,1.889737869658773e-8,1.889737869658773e-8,1.9339926402327305e-8,1.9339926402327305e-8,1.9339926402327305e-8
575,1726.5,1726,1727,1.890239986488851e-8,1.890239986488851e-8,1.890239986488851e-8,1.954795239473119e-8,1.954795239473119e-8,1.954795239473119e-8
576,1729.5,1729,1730,1.88935613357763e-8,1.88935613357763e-8,1.88935613357763e-8,1.9339925671384895e-8,1.9339925671384895e-8,1.9339925671384895e-8
577,1732.5,1732,1733,1.8890819225616025e-8,1.8890819225616025e-8,1.8890819225616025e-8,1.9223788235887392e-8,1.9223788235887392e-8,1.9223788235887392e-8
578,1735.5,1735,1736,1.887619894787015e-8,1.887619894787015e-8,1.887619894787015e-8,1.9275976666325984e-8,1.9275976666325984e-8,1.9275976666325984e-8
579,1738.5,1738,1739,1.8865284072160618e-8,1.8865284072160618e-8,1.8865284072160618e-8,1.960432105313083e-8,1.960432105313083e-8,1.960432105313083e-8
580,1741.5,1741,1742,1.886657318231829e-8,1.886657318231829e-8,1.886657318231829e-8,1.910318339885923e-8,1.910318339885923e-8,1.910318339885923e-8
581,1744.5,1744,1745,1.8865138869170046e-8,1.8865138869170046e-8,1.8865138869170046e-8,1.9213652779617023e-8,1.9213652779617023e-8,1.9213652779617023e-8
582,1747.5,1747,1748,1.885528260333326e-8,1.885528260333326e-8,1.885528260333326e-8,1.9072894422857784e-8,1.9072894422857784e-8,1.9072894422857784e-8
583,1750.5,1750,1751,1.8835604566381683e-8,1.8835604566381683e-8,1.8835604566381683e-8,1.910797748053262e-8,1.910797748053262e-8,1.910797748053262e-8
584,1753.5,1753,1754,1.8842993061652322e-8,1.8842993061652322e-8,1.8842993061652322e-8,1.927659466039914e-8,1.927659466039914e-8,1.927659466039914e-8
585,1756.5,1756,1757,1.8850857317014378e-8,1.8850857317014378e-8,1.8850857317014378e-8,1.9025128528772673e-8,1.9025128528772673e-8,1.9025128528772673e-8
586,1759.5,1759,1760,1.881555607188249e-8,1.881555607188249e-8,1.881555607188249e-8,1.934875026785011e-8,1.934875026785011e-8,1.934875026785011e-8
587,1762.5,1762,1763,1.8838626470127334e-8,1.8838626470127334e-8,1.8838626470127334e-8,1.9310581567434395e-8,1.9310581567434395e-8,1.9310581567434395e-8
588,1765.5,1765,1766,1.884089145307274e-8,1.884089145307274e-8,1.884089145307274e-8,1.91201832761292e-8,1.91201832761292e-8,1.91201832761292e-8
589,1768.5,1768,1769,1.8823413024783673e-8,1.8823413024783673e-8,1.8823413024783673e-8,1.920061844676484e-8,1.920061844676484e-8,1.920061844676484e-8
590,1771.5,1771,1772,1.8795096390359824e-8,1.8795096390359824e-8,1.8795096390359824e-8,1.9241044061725942e-8,1.9241044061725942e-8,1.9241044061725942e-8
591,1774.5,1774,1775,1.8828431202528433e-8,1.8828431202528433e-8,1.8828431202528433e-8,1.9228322269117315e-8,1.9228322269117315e-8,1.9228322269117315e-8
592,1777.5,1777,1778,1.8789466567339948e-8,1.8789466567339948e-8,1.8789466567339948e-8,1.9263700202699587e-8,1.9263700202699587e-8,1.9263700202699587e-8
593,1780.5,1780,1781,1.8787716316489945e-8,1.8787716316489945e-8,1.8787716316489945e-8,1.9099495849993076e-8,1.9099495849993076e-8,1.9099495849993076e-8
594,1783.5,1783,1784,1.8796390907820538e-8,1.8796390907820538e-8,1.8796390907820538e-8,1.9213787849223365e-8,1.9213787849223365e-8,1.9213787849223365e-8
595,1786.5,1786,1787,1.8794440831132905e-8,1.8794440831132905e-8,1.8794440831132905e-8,1.9198545006150746e-8,1.9198545006150746e-8,1.9198545006150746e-8
596,1789.5,1789,1790,1.87833221889647e-8,1.87833221889647e-8,1.87833221889647e-8,1.9142718247935144e-8,1.9142718247935144e-8,1.9142718247935144e-8
597,1792.5,1792,1793,1.8782692685608096e-8,1.8782692685608096e-8,1.8782692685608096e-8,1.9256120605890157e-8,1.9256120605890157e-8,1.9256120605890157e-8
598,1795.5,1795,1796,1.8768340218483555e-8,1.8768340218483555e-8,1.8768340218483555e-8,1.8979732977353392e-8,1.8979732977353392e-8,1.8979732977353392e-8
599,1798.5,1798,1799,1.8771765609379225e-8,1.8771765609379225e-8,1.8771765609379225e-8,1.9320858451887216e-8,1.9320858451887216e-8,1.9320858451887216e-8
600,1801.5,1801,1802,1.876791152560739e-8,1.876791152560739e-8,1.876791152560739e-8,1.9106192926881153e-8,1.9106192926881153e-8,1.9106192926881153e-8
601,1804.5,1804,1805,1.8757211156456976e-8,1.8757211156456976e-8,1.8757211156456976e-8,1.910523392050757e-8,1.910523392050757e-8,1.910523392050757e-8
602,1807.5,1807,1808,1.875716475163289e-8,1.875716475163289e-8,1.875716475163289e-8,1.9096580686968033e-8,1.9096580686968033e-8,1.9096580686968033e-8
603,1810.5,1810,1811,1.874321103474571e-8,1.874321103474571e-8,1.874321103474571e-8,1.9113832624753447e-8,1.9113832624753447e-8,1.9113832624753447e-8
604,1813.5,1813,1814,1.8745477706771924e-8,1.8745477706771924e-8,1.8745477706771924e-8,1.919977008921009e-8,1.919977008921009e-8,1.919977008921009e-8
605,1816.5,1816,1817,1.8734623538427403e-8,1.8734623538427403e-8,1.8734623538427403e-8,1.935566564551572e-8,1.935566564551572e-8,1.935566564551572e-8
606,1819.5,1819,1820,1.8738706674491114e-8,1.8738706674491114e-8,1.8738706674491114e-8,1.9141732969297237e-8,1.9141732969297237e-8,1.9141732969297237e-8
607,1822.5,1822,1823,1.8709996883018565e-8,1.8709996883018565e-8,1.8709996883018565e-8,1.8989631650845953e-8,1.8989631650845953e-8,1.8989631650845953e-8
608,1825.5,1825,1826,1.871478652610544e-8,1.871478652610544e-8,1.871478652610544e-8,1.8922508225292204e-8,1.8922508225292204e-8,1.8922508225292204e-8
609,1828.5,1828,1829,1.8712874623840593e-8,1.8712874623840593e-8,1.8712874623840593e-8,1.903852929633683e-8,1.903852929633683e-8,1.903852929633683e-8
610,1831.5,1831,1832,1.872283473773908e-8,1.872283473773908e-8,1.872283473773908e-8,1.8881756651702026e-8,1.8881756651702026e-8,1.8881756651702026e-8
611,1834.5,1834,1835,1.8693456501716217e-8,1.8693456501716217e-8,1.8693456501716217e-8,1.91024666334243e-8,1.91024666334243e-8,1.91024666334243e-8
612,1837.5,1837,1838,1.871481074528307e-8,1.871481074528307e-8,1.871481074528307e-8,1.9148021775622436e-8,1.9148021775622436e-8,1.9148021775622436e-8
613,1840.5,1840,1841,1.870038622911271e-8,1.870038622911271e-8,1.870038622911271e-8,1.8818418241668417e-8,1.8818418241668417e-8,1.8818418241668417e-8
614,1843.5,1843,1844,1.8695631091199686e-8,1.8695631091199686e-8,1.8695631091199686e-8,1.9379406671951556e-8,1.9379406671951556e-8,1.9379406671951556e-8
615,1846.5,1846,1847,1.868954195691348e-8,1.868954195691348e-8,1.868954195691348e-8,1.8922493507915932e-8,1.8922493507915932e-8,1.8922493507915932e-8
616,1849.5,1849,1850,1.8687931280200206e-8,1.8687931280200206e-8,1.8687931280200206e-8,1.884959230812577e-8,1.884959230812577e-8,1.884959230812577e-8
617,1852.5,1852,1853,1.8678110122566348e-8,1.8678110122566348e-8,1.8678110122566348e-8,1.8878379107467335e-8,1.8878379107467335e-8,1.8878379107467335e-8
618,1855.5,1855,1856,1.8671692255343516e-8,1.8671692255343516e-8,1.8671692255343516e-8,1.9045084236007612e-8,1.9045084236007612e-8,1.9045084236007612e-8
619,1858.5,1858,1859,1.86711571018356e-8,1.86711571018356e-8,1.86711571018356e-8,1.9058031341224028e-8,1.9058031341224028e-8,1.9058031341224028e-8
620,1861.5,1861,1862,1.867250139932726e-8,1.867250139932726e-8,1.867250139932726e-8,1.922325215149913e-8,1.922325215149913e-8,1.922325215149913e-8
621,1864.5,1864,1865,1.8644088453270666e-8,1.8644088453270666e-8,1.8644088453270666e-8,1.8989676010202336e-8,1.8989676010202336e-8,1.8989676010202336e-8
622,1867.5,1867,1868,1.8641342645403684e-8,1.8641342645403684e-8,1.8641342645403684e-8,1.8916025212597607e-8,1.8916025212597607e-8,1.8916025212597607e-8
623,1870.5,1870,1871,1.8638376913537152e-8,1.8638376913537152e-8,1.8638376913537152e-8,1.9116960563978265e-8,1.9116960563978265e-8,1.9116960563978265e-8
624,1873.5,1873,1874,1.864674382286847e-8,1.864674382286847e-8,1.864674382286847e-8,1.904353482970174e-8,1.904353482970174e-8,1.904353482970174e-8
625,1876.5,1876,1877,1.8645719118757424e-8,1.8645719118757424e-8,1.8645719118757424e-8,1.8870735324507192e-8,1.8870735324507192e-8,1.8870735324507192e-8
626,1879.5,1879,1880,1.8619081029896424e-8,1.8619081029896424e-8,1.8619081029896424e-8,1.8899627864437553e-8,1.8899627864437553e-8,1.8899627864437553e-8
627,1882.5,1882,1883,1.8620527103083963e-8,1.8620527103083963e-8,1.8620527103083963e-8,1.9064019072560218e-8,1.9064019072560218e-8,1.9064019072560218e-8
628,1885.5,1885,1886,1.862588550797818e-8,1.862588550797818e-8,1.862588550797818e-8,1.9064440253827447e-8,1.9064440253827447e-8,1.9064440253827447e-8
629,1888.5,1888,1889,1.8600081056316395e-8,1.8600081056316395e-8,1.8600081056316395e-8,1.8847638164310202e-8,1.8847638164310202e-8,1.8847638164310202e-8
630,1891.5,1891,1892,1.86280140204341e-8,1.86280140204341e-8,1.86280140204341e-8,1.903986571167989e-8,1.903986571167989e-8,1.903986571167989e-8
631,1894.5,1894,1895,1.8597533165710682e-8,1.8597533165710682e-8,1.8597533165710682e-8,1.8856931171527053e-8,1.8856931171527053e-8,1.8856931171527053e-8
632,1897.5,1897,1898,1.8619175972630833e-8,1.8619175972630833e-8,1.8619175972630833e-8,1.894430219451821e-8,1.894430219451821e-8,1.894430219451821e-8
633,1900.5,1900,1901,1.859237881183121e-8,1.859237881183121e-8,1.859237881183121e-8,1.9148435562768852e-8,1.9148435562768852e-8,1.9148435562768852e-8
634,1903.5,1903,1904,1.8596897047201816e-8,1.8596897047201816e-8,1.8596897047201816e-8,1.8838435251326408e-8,1.8838435251326408e-8,1.8838435251326408e-8
635,1906.5,1906,1907,1.8590672044810877e-8,1.8590672044810877e-8,1.8590672044810877e-8,1.8871869414266123e-8,1.8871869414266123e-8,1.8871869414266123e-8
636,1909.5,1909,1910,1.8593454132458177e-8,1.8593454132458177e-8,1.8593454132458177e-8,1.8727136099699106e-8,1.8727136099699106e-8,1.8727136099699106e-8
637,1912.5,1912,1913,1.857934429994972e-8,1.857934429994972e-8,1.857934429994972e-8,1.8816516974320665e-8,1.8816516974320665e-8,1.8816516974320665e-8
638,1915.5,1915,1916,1.8576818610331684e-8,1.8576818610331684e-8,1.8576818610331684e-8,1.899722539131046e-8,1.899722539131046e-8,1.899722539131046e-8
639,1918.5,1918,1919,1.8583774467075252e-8,1.8583774467075252e-8,1.8583774467075252e-8,1.905942850721338e-8,1.905942850721338e-8,1.905942850721338e-8
640,1921.5,1921,1922,1.8556388035574268e-8,1.8556388035574268e-8,1.8556388035574268e-8,1.9208495336550084e-8,1.9208495336550084e-8,1.9208495336550084e-8
641,1924.5,1924,1925,1.8554871577534504e-8,1.8554871577534504e-8,1.8554871577534504e-8,1.941261100426993e-8,1.941261100426993e-8,1.941261100426993e-8
642,1927.5,1927,1928,1.854599963203535e-8,1.854599963203535e-8,1.854599963203535e-8,1.9149985534682498e-8,1.9149985534682498e-8,1.9149985534682498e-8
643,1930.5,1930,1931,1.8558280640619518e-8,1.8558280640619518e-8,1.8558280640619518e-8,1.9253561352903397e-8,1.9253561352903397e-8,1.9253561352903397e-8
644,1933.5,1933,1934,1.853984370583131e-8,1.853984370583131e-8,1.853984370583131e-8,1.9267059709406278e-8,1.9267059709406278e-8,1.9267059709406278e-8
645,1936.5,1936,1937,1.8518917846264267e-8,1.8518917846264267e-8,1.8518917846264267e-8,1.880839442182885e-8,1.880839442182885e-8,1.880839442182885e-8
646,1939.5,1939,1940,1.855720580280605e-8,1.855720580280605e-8,1.855720580280605e-8,1.9098128508431035e-8,1.9098128508431035e-8,1.9098128508431035e-8
647,1942.5,1942,1943,1.8533614845939032e-8,1.8533614845939032e-8,1.8533614845939032e-8,1.8792505846648748e-8,1.8792505846648748e-8,1.8792505846648748e-8
648,1945.5,1945,1946,1.8523325496418268e-8,1.8523325496418268e-8,1.8523325496418268e-8,1.8753397801164492e-8,1.8753397801164492e-8,1.8753397801164492e-8
649,1948.5,1948,1949,1.853059371821615e-8,1.853059371821615e-8,1.853059371821615e-8,1.8936775504217078e-8,1.8936775504217078e-8,1.8936775504217078e-8
650,1951.5,1951,1952,1.8498453488440993e-8,1.8498453488440993e-8,1.8498453488440993e-8,1.8872365588790428e-8,1.8872365588790428e-8,1.8872365588790428e-8
651,1954.5,1954,1955,1.8517056803940322e-8,1.8517056803940322e-8,1.8517056803940322e-8,1.9270220112751637e-8,1.9270220112751637e-8,1.9270220112751637e-8
652,1957.5,1957,1958,1.849578463527784e-8,1.849578463527784e-8,1.849578463527784e-8,1.873029478749004e-8,1.873029478749004e-8,1.873029478749004e-8
653,1960.5,1960,1961,1.8506106386819255e-8,1.8506106386819255e-8,1.8506106386819255e-8,1.8796095878714155e-8,1.8796095878714155e-8,1.8796095878714155e-8
654,1963.5,1963,1964,1.8485635860733302e-8,1.8485635860733302e-8,1.8485635860733302e-8,1.9000515661734935e-8,1.9000515661734935e-8,1.9000515661734935e-8
655,1966.5,1966,1967,1.8477577202474705e-8,1.8477577202474705e-8,1.8477577202474705e-8,1.905697547968085e-8,1.905697547968085e-8,1.905697547968085e-8
656,1969.5,1969,1970,1.847385519363639e-8,1.847385519363639e-8,1.847385519363639e-8,1.877750414643257e-8,1.877750414643257e-8,1.877750414643257e-8
657,1972.5,1972,1973,1.845202746949186e-8,1.845202746949186e-8,1.845202746949186e-8,1.9638818460315836e-8,1.9638818460315836e-8,1.9638818460315836e-8
658,1975.5,1975,1976,1.8478451980951093e-8,1.8478451980951093e-8,1.8478451980951093e-8,1.8780351150513546e-8,1.8780351150513546e-8,1.8780351150513546e-8
659,1978.5,1978,1979,1.847097764529413e-8,1.847097764529413e-8,1.847097764529413e-8,1.868311031532737e-8,1.868311031532737e-8,1.868311031532737e-8
660,1981.5,1981,1982,1.8488190282376834e-8,1.8488190282376834e-8,1.8488190282376834e-8,1.8721970006158774e-8,1.8721970006158774e-8,1.8721970006158774e-8
661,1984.5,1984,1985,1.8439804755719353e-8,1.8439804755719353e-8,1.8439804755719353e-8,1.8794052620388715e-8,1.8794052620388715e-8,1.8794052620388715e-8
662,1987.5,1987,1988,1.8455738537730892e-8,1.8455738537730892e-8,1.8455738537730892e-8,1.867140543963908e-8,1.867140543963908e-8,1.867140543963908e-8
663,1990.5,1990,1991,1.8439200391162258e-8,1.8439200391162258e-8,1.8439200391162258e-8,1.8929250150533773e-8,1.8929250150533773e-8,1.8929250150533773e-8
664,1993.5,1993,1994,1.8443991154857707e-8,1.8443991154857707e-8,1.8443991154857707e-8,1.872885504399818e-8,1.872885504399818e-8,1.872885504399818e-8
665,1996.5,1996,1997,1.8427147427549374e-8,1.8427147427549374e-8,1.8427147427549374e-8,1.8908796774821184e-8,1.8908796774821184e-8,1.8908796774821184e-8
666,1999.5,1999,2000,1.843554010234182e-8,1.843554010234182e-8,1.843554010234182e-8,1.8943409973519065e-8,1.8943409973519065e-8,1.8943409973519065e-8
667,2002.5,2002,2003,1.8432382535888747e-8,1.8432382535888747e-8,1.8432382535888747e-8,1.8946226658752686e-8,1.8946226658752686e-8,1.8946226658752686e-8
668,2005.5,2005,2006,1.8418517404858574e-8,1.8418517404858574e-8,1.8418517404858574e-8,1.8720263258634237e-8,1.8720263258634237e-8,1.8720263258634237e-8
669,2008.5,2008,2009,1.8436143889800686e-8,1.8436143889800686e-8,1.8436143889800686e-8,1.919948851912128e-8,1.919948851912128e-8,1.919948851912128e-8
670,2011.5,2011,2012,1.8420807789061316e-8,1.8420807789061316e-8,1.8420807789061316e-8,1.860038714869013e-8,1.860038714869013e-8,1.860038714869013e-8
671,2014.5,2014,2015,1.8414072515591534e-8,1.8414072515591534e-8,1.8414072515591534e-8,1.884872783079854e-8,1.884872783079854e-8,1.884872783079854e-8
672,2017.5,2017,2018,1.841323287851587e-8,1.841323287851587e-8,1.841323287851587e-8,1.8758543210941577e-8,1.8758543210941577e-8,1.8758543210941577e-8
673,2020.5,2020,2021,1.8399693382583303e-8,1.8399693382583303e-8,1.8399693382583303e-8,1.8553319015323723e-8,1.8553319015323723e-8,1.8553319015323723e-8
674,2023.5,2023,2024,1.8398542987773498e-8,1.8398542987773498e-8,1.8398542987773498e-8,1.8889468597185738e-8,1.8889468597185738e-8,1.8889468597185738e-8
675,2026.5,2026,2027,1.8376072192624975e-8,1.8376072192624975e-8,1.8376072192624975e-8,1.9243077347548236e-8,1.9243077347548236e-8,1.9243077347548236e-8
676,2029.5,2029,2030,1.8392681768326797e-8,1.8392681768326797e-8,1.8392681768326797e-8,1.8672745376204333e-8,1.8672745376204333e-8,1.8672745376204333e-8
677,2032.5,2032,2033,1.8393809623139e-8,1.8393809623139e-8,1.8393809623139e-8,1.869054298790083e-8,1.869054298790083e-8,1.869054298790083e-8
678,2035.5,2035,2036,1.8369032468634227e-8,1.8369032468634227e-8,1.8369032468634227e-8,1.8835744558227404e-8,1.8835744558227404e-8,1.8835744558227404e-8
679,2038.5,2038,2039,1.837412087736286e-8,1.837412087736286e-8,1.837412087736286e-8,1.870805740345428e-8,1.870805740345428e-8,1.870805740345428e-8
680,2041.5,2041,2042,1.837990605594057e-8,1.837990605594057e-8,1.837990605594057e-8,1.8852113577171984e-8,1.8852113577171984e-8,1.8852113577171984e-8
681,2044.5,2044,2045,1.8360200830913193e-8,1.8360200830913193e-8,1.8360200830913193e-8,1.8885457274251332e-8,1.8885457274251332e-8,1.8885457274251332e-8
682,2047.5,2047,2048,1.834777351500335e-8,1.834777351500335e-8,1.834777351500335e-8,1.8799294215760192e-8,1.8799294215760192e-8,1.8799294215760192e-8
683,2050.5,2050,2051,1.8344620298284526e-8,1.8344620298284526e-8,1.8344620298284526e-8,1.8890238731040797e-8,1.8890238731040797e-8,1.8890238731040797e-8
